12224	3	adjacent,redcote,armley	no	HIGH
12299	1	scurf	no	LOW
12349	3	killoch,depot,colliery	no	HIGH
12361	3	meetlaw,fordoun,system	no	HIGH
12387	2	nuneham,courtenay	no	HIGH
12395	3	soars,lodge,foston	YES	HIGH
12467	3	electricity,substation,westerton	no	HIGH
12608	2	scawby,array	YES	HIGH
12697	3	landulph,ellbridge,facility	no	HIGH
12697	1	ellbridge	no	LOW
12718	2	meerdyke,panels	no	HIGH
12754	3	foxholes,roman,panels	no	HIGH
12770	2	straws,hadley	no	HIGH
12827	5	pilton,village,luffenham,staveley,array	no	HIGH
12830	1	bengrove	YES	LOW
12853	2	burthy,trefullock	YES	HIGH
12864	1	studley	no	LOW
12925	0		no	NONE
12952	3	pasture,little,stainton	no	HIGH
12970	1	rigifa	no	LOW
12982	1	welkin	no	LOW
12983	3	drumore,cottage,swordale	no	HIGH
13056	1	wandon	no	LOW
13087	4	middleton,blackhills,rothienorman,system	no	HIGH
13133	1	stanwell	YES	LOW
13183	1	ercall	YES	LOW
13290	1	corshellach	no	LOW
13369	2	lichfield,watton	no	HIGH
13392	1	whatton	no	LOW
13461	3	landulph,substation,ellbridge	no	HIGH
13470	1	crick	no	LOW
13550	2	lower,drointon	no	HIGH
13595	3	dormitories,mains,fowlis	no	HIGH
13605	1	templeton	no	LOW
13655	2	froghall,wyton	no	HIGH
13684	2	persley,croft	no	HIGH
13761	0		no	NONE
13763	3	clifton,marsh,preston	no	HIGH
13809	4	existing,kaimes,substation,burdiehouse	no	HIGH
13832	3	kenley,house,ferry	no	HIGH
13846	2	milton,system	no	HIGH
13864	2	dunbar,substation	no	HIGH
13891	3	church,channel,bramford	no	HIGH
13949	2	toftingall,halsary	no	HIGH
13976	5	peterstow,compressor,station,hentland,system	no	HIGH
13986	4	forest,avenue,cottage,drumlithie	YES	HIGH
13989	1	bluebell	YES	LOW
14040	3	hillam,grange,austfield	no	HIGH
14061	1	almholme	no	LOW
14279	1	longbreach	no	LOW
14327	2	croxdale,farms	no	HIGH
14327	0		no	NONE
14332	1	manor	no	LOW
14373	4	platchaig,house,kilmorack,facility	no	HIGH
14374	3	kintore,substation,leylodge	no	HIGH
14471	3	house,drove,panels	no	HIGH
14497	2	ebstree,trysull	YES	HIGH
14510	4	hodgetts,berkswell,electricity,facility	no	HIGH
14635	4	balblair,quarry,storeage,system	no	HIGH
14653	3	caudwell,hollbeach,array	no	HIGH
14691	3	larks,latteridge,facility	no	HIGH
14792	3	pleasance,coupar,array	no	HIGH
14833	2	cobwood,burnthouse	no	HIGH
14874	2	weald,cambridge	no	HIGH
14914	2	foxwalks,grafton	no	HIGH
14960	1	greenhead	no	LOW
14985	2	bankhead,arbirlot	YES	HIGH
15088	2	glengolly,farmhouse	YES	HIGH
15154	1	flatterton	YES	LOW
15230	4	hodgetts,berkswell,electricity,facility	YES	HIGH
15230	4	hodgetts,berkswell,electricity,facility	YES	HIGH
15233	2	dunmill,substation	no	HIGH
15239	3	schoolhouse,barras,system	no	HIGH
15304	1	elland	no	LOW
15387	1	geiselittle	no	LOW
15397	0		no	NONE
15490	4	abbotsley,country,homes,drewels	no	HIGH
15494	2	carseview,system	no	HIGH
15619	3	green,acres,scarcewater	no	HIGH
15626	1	cattybrook	no	LOW
15627	3	kintore,substation,leylodge	no	HIGH
15648	2	taynuilt,substation	no	HIGH
15674	3	silkstead,poles,system	no	HIGH
15715	1	potterne	YES	LOW
15749	4	duniface,peaking,plant,system	no	HIGH
15802	3	hobble,great,wyrley	no	HIGH
15803	4	greenlink,converter,station,lambeeth	no	HIGH
16012	1	panel	no	LOW
16066	2	flashbrook,knighton	no	HIGH
16082	1	barnes	YES	LOW
16091	1	immingham	no	LOW
16137	4	coupar,angus,pleasance,facility	no	HIGH
16163	3	spittal,mains,quarry	no	HIGH
16286	3	newburgh,abernethy,facility	no	HIGH
16292	2	artair,facility	no	HIGH
16393	2	cowley,house	no	HIGH
16394	2	admiralty,facility	no	HIGH
16437	2	buslingthorpe,green	no	HIGH
16522	3	bridgend,arbuthnott,system	no	HIGH
16540	1	kellwood	no	LOW
16561	2	stoneworthy,system	no	HIGH
16619	2	loanhead,system	no	HIGH
16642	1	middlerigg	no	LOW
16648	2	scalm,wistow	no	HIGH
16666	1	bonnyknox	no	LOW
16752	2	grigorhill,cottage	no	HIGH
16884	2	smiddyhill,strichen	no	HIGH
16895	2	milton,system	no	HIGH
16902	3	willowfields,marcham,panels	no	HIGH
17072	2	creyke,substation	no	HIGH
17093	1	buckies	no	LOW
17121	3	eweleaze,spinney,facility	YES	HIGH
17129	1	broomloan	no	LOW
17129	1	broomloan	no	LOW
17131	1	barnstaples	no	LOW
17222	4	idleigh,court,green,array	no	HIGH
17259	3	middleton,potterton,system	no	HIGH
17365	1	weddington	no	LOW
17591	2	moreton,brook	no	HIGH
17703	4	lythmore,house,technology,forss	YES	HIGH
17726	2	beane,panels	no	HIGH
17792	2	birds,corner	no	HIGH
17886	2	broad,cawood	no	HIGH
17962	1	knowle	no	LOW
18013	2	bindwells,facility	no	HIGH
18118	2	engine,grimethorpe	no	HIGH
18150	2	mantle,wymeswold	no	HIGH
18186	3	titchfield,wickham,panels	no	HIGH
18187	3	pitnacree,alyth,panels	no	HIGH
18188	2	overton,grange	no	HIGH
18260	2	govan,system	no	HIGH
18300	3	kettleburgh,easton,panels	no	HIGH
18336	2	bedford,northill	no	HIGH
18422	3	dykewood,water,panels	no	HIGH
18423	2	semere,dickleburgh	no	HIGH
18533	2	thurcroft,interchange	no	HIGH
18572	4	middleton,blackhills,rothienorman,system	no	HIGH
18692	1	fourstones	no	LOW
18698	5	beechtree,junction,potters,crouch,panels	no	HIGH
18812	1	lullington	YES	LOW
18838	2	strawberry,brinsea	no	HIGH
18945	2	springfield,panels	no	HIGH
18950	2	hayton,house	no	HIGH
18955	3	newlands,turnham,panels	no	HIGH
18983	1	cossans	no	LOW
18988	2	hallfield,easington	no	HIGH
19160	1	panels	no	LOW
19219	1	welford	YES	LOW
19249	2	hooton,pagnell	no	HIGH
19333	4	green,monkton,panels,system	no	HIGH
19366	2	upper,leigh	no	HIGH
19369	4	twinwood,oakley,clapham,thurleigh	no	HIGH
19388	5	bulls,copse,marchwood,bypass,system	no	HIGH
19402	2	ebbsfleet,system	no	HIGH
19426	5	bulworthy,stoney,cross,photovoltaic,array	no	HIGH
19431	2	marsh,north	YES	HIGH
19476	3	castle,hills,panels	YES	HIGH
19542	1	pilfrey	no	LOW
19562	3	malice,french,drove	no	HIGH
19563	3	malice,french,drove	no	HIGH
19648	3	north,keadby,panels	no	HIGH
19659	3	sutton,forest,brownmoor	no	HIGH
19734	4	jamesfield,garden,centre,newburgh	no	HIGH
19944	1	boothby	no	LOW
20402	0		no	NONE
20588	2	leadhills,elvanfoot	YES	HIGH
20755	2	america,woodcoates	no	HIGH
20872	2	drayton,upton	no	HIGH
20981	2	ridding,drayton	no	HIGH
4968	1	desborough	no	LOW
6071	1	porth	no	LOW
6561	1	cayton	no	LOW
7014	2	ravensroost,minety	no	HIGH
7021	3	norwich,substation,facility	no	HIGH
7029	3	middleton,clean,plant	no	HIGH
7040	1	lackenby	no	LOW
7045	3	bradford,substation,harrop	no	HIGH
7078	1	riverford	no	LOW
7089	1	grendon	no	LOW
7153	2	taunton,substation	no	HIGH
7371	1	ferrymuir	no	LOW
7388	2	winkburn,estate	no	HIGH
7462	2	harker,station	no	HIGH
7486	2	south,lowfields	no	HIGH
7518	1	lackenby	no	LOW
7519	2	corner,copse	no	HIGH
7561	0		no	NONE
7606	2	lapwing,crown	no	HIGH
7609	1	model	no	LOW
7616	0		no	NONE
7630	1	burwell	no	LOW
7780	1	newton	no	LOW
7786	0		no	NONE
7832	1	welkin	no	LOW
7887	2	hasland,photovoltaic	no	HIGH
7889	1	grimsby	no	LOW
7906	1	reach	no	LOW
7937	3	nuneham,courtenay,facility	no	HIGH
7944	1	perrinpit	no	LOW
7945	1	cornwell	no	LOW
7954	1	crick	no	LOW
7956	1	harlesford	YES	LOW
7985	1	business	no	LOW
8008	1	bramford	no	LOW
8009	2	national,substation	no	HIGH
8021	3	national,minety,substation	no	HIGH
8027	1	bulphan	no	LOW
8033	1	colinglen	no	LOW
8036	3	national,axminster,substation	no	HIGH
8038	1	claydon	YES	LOW
8039	1	claydon	YES	LOW
8053	0		no	NONE
8055	1	welkin	no	LOW
8063	2	melksham,substation	no	HIGH
8065	1	hilfield	no	LOW
8090	2	bramley,frith	YES	HIGH
8100	1	camblesforth	no	LOW
8118	1	cotmoor	no	LOW
8150	2	bunkers,stations	no	HIGH
8181	1	haunton	no	LOW
8226	1	myttons	YES	LOW
8227	2	jericho,covert	YES	HIGH
8249	3	brentwood,nergy,system	no	HIGH
8254	1	sheraton	no	LOW
8308	1	grove	no	LOW
8323	1	stowey	no	LOW
8368	1	gallows	no	LOW
8393	0		no	NONE
8411	1	bulphan	no	LOW
8427	3	chosley,north,warnborough	no	HIGH
8464	2	shindour,facility	no	HIGH
8480	2	grange,berryhill	no	HIGH
8483	2	belvoir,estate	YES	HIGH
8495	1	warren	no	LOW
8501	1	horton	no	LOW
8506	1	fernbrook	YES	LOW
8508	1	hinckley	YES	LOW
8515	1	tuxford	no	LOW
8518	2	vicarage,drove	no	HIGH
8526	1	leaps	no	LOW
8529	1	burtree	no	LOW
8539	1	dodwells	no	LOW
8813	4	colton,cawarden,springs,panels	no	HIGH
8829	2	howick,facility	YES	HIGH
8833	2	mannington,system	no	HIGH
8836	4	canon,barns,photovoltaic,arrays	YES	HIGH
8843	1	moreton	YES	LOW
8844	1	moreton	YES	LOW
8890	2	court,tranton	YES	HIGH
8912	2	bolfornought,facility	no	HIGH
8916	2	whitehills,facility	no	HIGH
8919	1	crudwell	YES	LOW
8920	2	drumshoreland,facility	no	HIGH
9013	1	kilbride	no	LOW
9035	0		no	NONE
9047	2	newhouse,facility	no	HIGH
9053	1	worlds	no	LOW
9070	3	felsted,school,photovoltaic	no	HIGH
9075	2	osgodby,grange	no	HIGH
9092	2	trevarthian,farmhouse	no	HIGH
9117	1	california	YES	LOW
9129	1	barrow	YES	LOW
9176	2	perham,meadow	YES	HIGH
9212	2	field,fence	no	HIGH
9220	2	lochluichart,facility	no	HIGH
9230	1	forest	no	LOW
9238	2	leigh,delamere	no	HIGH
9257	2	lovedean,system	no	HIGH
9292	2	burwell,station	no	HIGH
9315	2	sundon,substation	no	HIGH
9319	2	gunthorpe,marsh	no	HIGH
9324	3	church,kingston,photovoltaic	no	HIGH
9346	3	estuary,edward,benefer	no	HIGH
9348	2	whirlbush,kingsey	no	HIGH
9353	2	yearby,village	no	HIGH
9402	1	stour	no	LOW
9414	0		no	NONE
9575	2	airfield,photovoltaic	YES	HIGH
9625	0		YES	NONE
9653	3	bredbury,substation,facility	no	HIGH
9771	2	flockton,photovoltaic	no	HIGH
9776	2	black,flatts	no	HIGH
9795	0		no	NONE
9796	0		no	NONE
9798	1	hatton	no	LOW
9799	1	hawthorn	no	LOW
9808	2	canewdon,photovoltaic	YES	HIGH
9891	2	airfield,array	no	HIGH
9894	3	knapthorpe,grange,caunton	YES	HIGH
9940	1	system	no	LOW
9976	3	nutsgrove,thorney,array	no	HIGH
C3224	2	defford,aerodrome	no	HIGH
15272	1	whitemoor	no	LOW
18302	3	freeby,green,panels	no	HIGH
19423	2	milton,gayton	no	HIGH
11418	1	brown	no	LOW
11473	1	street	no	LOW
11808	3	gleniston,auchtertool,facility	no	HIGH
12030	5	laigh,water,treatment,works,system	no	HIGH
12496	2	lodge,common	no	HIGH
13140	2	hanyards,tixall	no	HIGH
13768	3	bronwylfa,talwrn,facility	no	HIGH
14670	3	coopers,kirkby,facility	no	HIGH
15934	2	wombourne,system	no	HIGH
15940	2	cobham,bookham	no	HIGH
16783	3	keepers,house,byrecleugh	no	HIGH
17462	1	elvington	no	LOW
17463	1	elvington	no	LOW
18736	3	malcolmwood,loanend,system	no	HIGH
6949	1	tollgate	no	LOW
7028	1	common	no	LOW
7081	1	sundridge	no	LOW
7335	2	tollgate,facility	no	HIGH
7737	1	common	no	LOW
15308	2	chapel,system	no	HIGH
9721	2	chapel,system	no	HIGH
10701	1	broomhill	YES	LOW
11756	2	paytherden,peradon	no	HIGH
12350	3	wester,balbeggie,avenue	no	HIGH
14168	1	drointon	no	LOW
16240	4	dougliehill,water,treatment,works	no	HIGH
18293	4	dougliehill,water,treatment,works	no	HIGH
7039	0		no	NONE
7066	2	cottam,station	no	HIGH
7828	1	titchfield	no	LOW
8525	1	airfield	YES	LOW
9787	1	common	no	LOW
9788	1	common	no	LOW
14574	1	coven	no	LOW
17386	2	seaham,stockton	no	HIGH
18248	3	benridge,fillpoke,panels	no	HIGH
18550	4	system,facility,development,pomeroy	no	HIGH
18831	2	meadowville,system	YES	HIGH
19424	2	meadowville,system	YES	HIGH
20390	1	grange	no	LOW
7979	3	classic,marble,showers	no	HIGH
C3242	2	scopwick,blankney	no	HIGH
13440	2	house,meriden	no	HIGH
10800	1	tregonning	no	LOW
11725	3	indian,queens,station	no	HIGH
11810	2	minety,systems	no	HIGH
15379	1	fleet	no	LOW
15470	0		no	NONE
9780	1	firsfield	no	LOW
9130	2	milton,gayton	no	HIGH
11302	1	caenewydd	no	LOW
15194	1	welby	no	LOW
5883	1	woodington	YES	LOW
11883	2	winchester,wherwell	no	HIGH
9820	2	snakes,meadow	no	HIGH
10087	1	brecks	no	LOW
10295	3	cheshire,station,facility	YES	HIGH
10909	0		no	NONE
10999	2	bloch,solway	no	HIGH
11556	1	manor	no	LOW
11618	1	maiden	no	LOW
12273	2	fergus,system	no	HIGH
12297	1	skerne	no	LOW
12711	1	fraserburgh	no	LOW
13011	3	mount,pleasant,green	no	HIGH
14301	3	lower,bodachra,system	no	HIGH
14676	1	smithy	no	LOW
15712	3	huncoat,station,facility	no	HIGH
17038	4	charging,station,development,toomebridge	YES	HIGH
17105	3	slack,westhoughton,system	no	HIGH
18693	2	woodfold,brentingby	YES	HIGH
18919	4	locks,street,coatdyke,systems	no	HIGH
9930	1	sclenteuch	no	LOW
9997	1	pleasance	no	LOW
11951	2	gaston,farringdon	no	HIGH
13032	1	stratton	YES	LOW
9396	1	lullington	YES	LOW
13863	1	bradley	no	LOW
19175	2	greenfield,samphill	no	HIGH
10825	3	ballingall,leslie,system	no	HIGH
12598	4	killin,switching,station,boreland	no	HIGH
13225	5	merchiston,industrial,estate,smith,street	no	HIGH
18142	2	arleston,system	no	HIGH
8541	2	wormald,green	no	HIGH
10761	1	highfields	no	LOW
11392	2	marnham,photovoltaic	no	HIGH
10483	2	higher,witheven	no	HIGH
10964	2	montreathmont,forest	no	HIGH
11303	1	caenewydd	no	LOW
11386	1	harbour	no	LOW
12020	1	worlton	no	LOW
17363	5	burton,gorse,plantation,whitecross,panels	no	HIGH
18360	1	glentaggart	no	LOW
18465	3	redisham,school,panels	no	HIGH
18471	3	valley,hessett,panels	no	HIGH
18564	2	salters,panels	YES	HIGH
19254	2	bardwell,fields	no	HIGH
8802	2	derril,water	no	HIGH
9564	2	south,pargillis	no	HIGH
9105	1	greybarn	no	LOW
13079	2	house,fishburn	no	HIGH
15785	1	ladyfield	no	LOW
15085	3	pitstock,photovoltaic,panels	no	HIGH
10009	1	yardley	YES	LOW
10299	1	bridgend	no	LOW
10635	0		no	NONE
10695	1	borden	no	LOW
11005	3	brogborough,landfill,lidlington	YES	HIGH
11089	1	tophams	no	LOW
11545	1	kellwood	no	LOW
11682	4	colbrans,estate,laughton,panels	no	HIGH
11974	1	hessay	no	LOW
12252	2	buildings,sandon	YES	HIGH
12274	1	fergus	no	LOW
12312	1	highfield	no	LOW
12490	3	chalgrave,manor,luton	no	HIGH
12529	3	norwich,industrial,estate	no	HIGH
12803	1	loudwater	no	LOW
12910	4	coach,house,gwinear,speedwell	no	HIGH
12951	3	pasture,little,stainton	no	HIGH
12981	2	littywood,array	no	HIGH
13028	2	thorpe,soken	YES	HIGH
13227	1	kimblewick	YES	LOW
13322	2	craigluscar,array	no	HIGH
13410	2	hollydale,buildwas	no	HIGH
13438	3	academy,light,sunderland	no	HIGH
13472	2	heanor,system	no	HIGH
13606	2	newton,pitfodels	no	HIGH
13733	2	tofts,hunshelf	no	HIGH
13774	4	claire,court,rawmarsh,facility	no	HIGH
13985	2	valley,footpath	no	HIGH
14087	2	chillington,estate	no	HIGH
14088	3	chillington,estate,panels	no	HIGH
14095	1	barnsdale	no	LOW
14125	2	doogary,omagh	no	HIGH
14284	3	draycott,cross,system	no	HIGH
14546	0		no	NONE
15145	0		no	NONE
15146	0		no	NONE
15273	2	derby,system	no	HIGH
15278	3	glasgow,eaglesham,facility	no	HIGH
15760	4	middleton,cottage,photovoltaic,array	no	HIGH
15976	2	fibden,array	no	HIGH
16010	1	penllergaer	no	LOW
16100	3	nythe,pedwell,photovoltaic	no	HIGH
16227	0		no	NONE
16281	2	bicester,launton	no	HIGH
16308	3	landown,bakeacre,system	no	HIGH
16357	3	electricity,substation,bellevue	no	HIGH
16562	3	tredington,house,facility	no	HIGH
16707	4	nowhere,norwich,photovoltaic,panels	no	HIGH
16721	4	fibden,hampton,lovett,array	no	HIGH
16796	4	breezy,north,forest,estate	no	HIGH
16921	1	system	no	LOW
17087	2	cavendish,array	no	HIGH
17119	1	brinsworth	no	LOW
17470	1	kintore	no	LOW
17629	0		no	NONE
18055	3	glasgow,eaglesham,facility	no	HIGH
18216	1	blackthorn	YES	LOW
18393	4	hardybarn,green,fairfield,facility	no	HIGH
18440	2	oldbridge,congresbury	no	HIGH
18446	3	hanwell,estate,street	no	HIGH
18476	3	newton,westburn,facility	no	HIGH
18917	2	lightwood,panels	YES	HIGH
18920	3	aston,panels,system	no	HIGH
18921	3	aston,panels,system	no	HIGH
19086	2	leyden,array	no	HIGH
19147	2	caswell,common	no	HIGH
19230	2	chediston,panels	no	HIGH
19367	3	nythe,pedwell,photovoltaic	no	HIGH
19390	2	lassington,highnam	no	HIGH
20961	3	smithy,staining,panels	no	HIGH
20962	3	smithy,staining,panels	no	HIGH
21092	4	hardybarn,green,fairfield,facility	no	HIGH
3328	1	cumberhead	no	LOW
6456	1	branston	no	LOW
6515	2	desford,thurlaston	no	HIGH
6736	1	bilbo	no	LOW
6914	1	breach	no	LOW
6942	1	tofts	no	LOW
6962	1	breach	no	LOW
7003	1	queenborough	no	LOW
7095	1	maldon	no	LOW
7096	3	rubber,allied,products	no	HIGH
7403	1	carnegie	no	LOW
7469	1	tycroes	no	LOW
7715	1	hinckley	no	LOW
7942	2	minety,substation	no	HIGH
7969	0		no	NONE
7987	1	whitehouse	no	LOW
8476	1	thaxted	no	LOW
8507	1	dalmarnock	no	LOW
8828	3	north,fossil,panels	no	HIGH
8995	2	field,house	no	HIGH
8995	2	field,house	no	HIGH
9229	1	forest	no	LOW
9237	2	leigh,delamere	no	HIGH
9524	1	walpole	no	LOW
9584	3	astra,centre,royal	no	HIGH
9708	2	tanners,facility	no	HIGH
C2228	1	faldingworth	no	LOW
14693	1	kitland	no	LOW
14232	4	locarno,works,brown,street	no	HIGH
15563	3	glyntaff,bryntail,array	no	HIGH
19568	2	snowswick,coleshill	no	HIGH
6829	2	south,antrim	no	HIGH
19128	3	grafton,photovoltaic,panels	no	HIGH
16548	1	brompton	no	LOW
10434	2	glenniston,auchtertool	no	HIGH
12526	2	chalk,three	no	HIGH
15270	2	oakley,panels	no	HIGH
19596	0		no	NONE
9832	2	sweet,briar	no	HIGH
15274	2	derby,panels	no	HIGH
17454	3	britton,court,hackington	no	HIGH
17469	2	hastings,foxcover	no	HIGH
7349	2	grafton,underwood	no	HIGH
9036	3	maiden,annfield,plain	no	HIGH
8488	1	jockstown	no	LOW
9546	1	oaklands	no	LOW
17459	2	stallingboroughe,stallingborough	no	HIGH
11376	2	creag,riabhach	YES	HIGH
11170	1	maisemore	no	LOW
13331	0		no	NONE
7018	1	field	no	LOW
5016	2	woolfox,quarry	no	HIGH
8911	2	hanningfield,green	no	HIGH
6736	1	bilbo	no	LOW
11516	2	kingston,slimbridge	no	HIGH
12586	4	woodlands,clapton,ground,mounted	YES	HIGH
14882	2	kingston,slimbridge	no	HIGH
15401	2	surmer,church	no	HIGH
16847	1	little	YES	LOW
18520	3	lochluichart,ardachy,facility	no	HIGH
20772	1	highnam	YES	LOW
7556	1	lisnabreeny	no	LOW
7605	1	mursley	no	LOW
9090	1	ducklington	no	LOW
9977	1	brynrhyd	no	LOW
18689	3	boyah,grange,potato	no	HIGH
10041	2	parley,court	no	HIGH
10073	3	vicarage,diddington,arrays	no	HIGH
10265	3	wickham,estate,photovoltaic	no	HIGH
10678	2	bognop,essington	no	HIGH
10810	1	aberthaw	YES	LOW
11415	1	patch	no	LOW
13120	2	water,waterhall	no	HIGH
13491	2	quarry,facility	no	HIGH
13492	2	quarry,facility	YES	HIGH
13625	1	windburn	YES	LOW
14650	1	facility	no	LOW
14954	2	warren,bramham	no	HIGH
15060	2	mount,pleasant	YES	HIGH
16383	2	carrington,facility	YES	HIGH
16594	1	panels	no	LOW
16816	4	elstronwick,burstwick,daisy,photovoltaic	YES	HIGH
17724	2	mynydd,lonydd	no	HIGH
17724	2	mynydd,lonydd	no	HIGH
17758	4	brownside,electricity,production,facility	no	HIGH
17906	2	appledore,kenardington	no	HIGH
18181	4	pencoed,ganol,pendderi,panels	YES	HIGH
18944	2	springfield,panels	no	HIGH
18982	1	cossans	no	LOW
19159	2	mount,pleasant	no	HIGH
19652	2	ashby,ledgers	no	HIGH
19716	3	escot,estate,talaton	no	HIGH
7471	1	traffwll	no	LOW
7817	2	higher,stockbridge	no	HIGH
8131	2	darlington,skeeby	no	HIGH
8889	1	court	YES	LOW
9121	2	rusholme,grange	no	HIGH
9992	2	northington,facility	no	HIGH
9701	3	eastfields,deppers,bridge	no	HIGH
10097	1	nottingham	no	LOW
11181	1	rayton	no	LOW
14233	2	dounreay,thurso	no	HIGH
15303	2	facility,londonderry	YES	HIGH
18410	3	north,horsley,cross	no	HIGH
18905	4	hundred,carlton,lindrick,panels	no	HIGH
19222	3	street,creech,michael	no	HIGH
12339	1	whinfield	no	LOW
5460	1	partridge	no	LOW
8491	2	barkham,farms	no	HIGH
9681	5	minster,abbey,bedlam,court,panels	no	HIGH
12159	1	poppleton	YES	LOW
10035	3	penpergwm,great,house	no	HIGH
10291	2	lytchett,minster	no	HIGH
10796	4	gloucestershire,science,technology,small	no	HIGH
13508	3	drayton,manor,alcester	no	HIGH
18960	2	fourstones,substation	no	HIGH
7385	1	aurora	no	LOW
9481	1	pipplepen	no	LOW
9542	3	eastgate,house,seamer	no	HIGH
17927	2	south,piper	no	HIGH
10541	1	benthead	no	LOW
10515	1	storridge	no	LOW
12214	1	suttieside	no	LOW
B1247	2	tealing,airfield	no	HIGH
14793	1	cowton	no	LOW
8348	2	windmill,malton	no	HIGH
11978	1	wincote	no	LOW
10089	1	steeraway	no	LOW
10104	1	astley	YES	LOW
10796	3	gloucestershire,science,technology	no	HIGH
10863	3	jamesfield,organic,centre	no	HIGH
10944	2	colton,photovoltaic	no	HIGH
10945	2	colton,photovoltaic	no	HIGH
10957	2	sleekburn,compound	no	HIGH
10978	4	upper,newton,blythe,house	no	HIGH
10985	1	bendings	YES	LOW
11197	2	galton,manor	no	HIGH
11357	1	abhainn	no	LOW
11366	3	green,infrastructure,facility	no	HIGH
11624	1	bishampton	no	LOW
11681	3	colbrans,estate,laughton	no	HIGH
11787	1	catsbrain	no	LOW
11862	3	parkend,crossgates,panels	no	HIGH
11905	1	rectory	no	LOW
12266	2	berrington,array	no	HIGH
12296	1	skerne	no	LOW
12383	2	blackpark,house	no	HIGH
12490	2	chalgrave,manor	no	HIGH
12601	4	manor,denchworth,photovoltaic,panels	no	HIGH
12607	2	scawby,array	YES	HIGH
12659	4	manor,south,hiendley,photovoltaic	no	HIGH
12894	3	barnfield,wilmingham,panels	no	HIGH
12903	2	cordon,abernethy	no	HIGH
13028	1	thorpe	YES	LOW
13371	1	amington	YES	LOW
13530	3	blacksmiths,middlewood,green	no	HIGH
13549	2	lower,drointon	no	HIGH
13851	1	beech	YES	LOW
13982	3	marsh,gowhole,system	no	HIGH
13987	1	marsh	no	LOW
14167	1	drointon	no	LOW
14191	1	bishopmill	no	LOW
14227	4	frome,styles,close,facility	YES	HIGH
14287	3	woodlands,manor,horton	no	HIGH
14330	3	brinsea,green,photovoltaic	no	HIGH
14358	2	leaford,fulford	no	HIGH
14508	2	north,dairy	no	HIGH
14525	1	meiklelaught	no	LOW
14795	3	manor,whitfield,panels	no	HIGH
14887	2	wallerscote,limebeds	YES	HIGH
14968	1	cover	no	LOW
15013	2	hengrove,shottendane	YES	HIGH
15128	2	tanners,system	no	HIGH
15271	1	whitemoor	no	LOW
15398	2	rushett,system	no	HIGH
15560	1	alleston	no	LOW
15562	2	white,house	no	HIGH
16092	2	immingham,facility	no	HIGH
16138	1	kellas	no	LOW
16176	1	highland	YES	LOW
16233	2	moorhouse,grange	no	HIGH
16347	1	balblair	YES	LOW
16350	3	caswell,brize,norton	no	HIGH
16351	3	caswell,brize,norton	no	HIGH
16767	3	higher,ballam,system	YES	HIGH
17029	2	mundham,runcton	no	HIGH
17064	3	biggar,cleland,system	no	HIGH
17293	4	ellenroad,bentgate,street,system	no	HIGH
17411	3	greenfield,westoning,system	no	HIGH
17526	2	tanners,system	no	HIGH
17595	4	boscar,layby,raskelf,panels	no	HIGH
17657	2	medlock,failsworth	no	HIGH
17894	3	market,weighton,barlby	no	HIGH
18030	2	stirches,panels	no	HIGH
18031	2	stirches,panels	no	HIGH
18268	2	heydon,panels	no	HIGH
18342	3	chosen,baglan,system	no	HIGH
18681	1	thrift	no	LOW
18682	1	thrift	no	LOW
18911	1	stell	no	LOW
18977	3	hoopers,southwick,panels	YES	HIGH
19009	4	humberfield,recycling,centre,facility	no	HIGH
19077	2	wrotham,panels	no	HIGH
19082	1	dunham	no	LOW
19121	2	woodend,egremont	no	HIGH
19161	4	mcdonnell,drive,exhall,system	no	HIGH
19165	3	green,cliff,gonerby	no	HIGH
19248	2	hooton,pagnell	no	HIGH
19250	4	torkington,hazel,grove,panels	no	HIGH
19354	1	parsonage	no	LOW
19506	1	gunnerby	no	LOW
19885	2	ashby,border	no	HIGH
20012	1	pound	no	LOW
20392	1	westfield	no	LOW
20544	2	north,newton	YES	HIGH
6477	2	wauntysswg,tredagar	no	HIGH
7226	1	blackpark	no	LOW
7272	4	weirs,drove,burwell,facility	no	HIGH
7962	1	malshanger	no	LOW
7988	1	catsbrain	no	LOW
8000	1	clachaig	no	LOW
8010	1	attleborough	no	LOW
8056	1	welsh	no	LOW
8155	1	drumcross	no	LOW
8349	5	copper,bottom,ground,mounted,array	no	HIGH
8376	1	ditcher	no	LOW
8385	3	farburn,place,facility	no	HIGH
9077	3	green,stewartby,array	YES	HIGH
9109	3	torrington,avenue,facility	no	HIGH
9224	2	roaring,resubmission	no	HIGH
9275	4	north,tawton,primary,substation	no	HIGH
9368	4	burnbank,street,greenhill,facility	no	HIGH
9381	1	works	no	LOW
9802	2	great,wheatley	YES	HIGH
9981	0		no	NONE
11264	4	dunfermline,north,photovoltaic,array	YES	HIGH
11383	1	duddingston	YES	LOW
11426	1	trinlaymire	YES	LOW
13368	1	learielaw	no	LOW
15569	3	electricity,substation,bardarroch	no	HIGH
16337	2	development,magheralin	no	HIGH
16630	1	rankeilour	no	LOW
6795	1	llangennech	no	LOW
7165	1	drumfad	no	LOW
7234	1	fordtown	no	LOW
14647	2	haigh,woolley	no	HIGH
7482	2	north,angle	no	HIGH
19099	3	south,carlton,panels	no	HIGH
7054	1	derwenthaugh	no	LOW
12054	1	sunny	no	LOW
8838	1	bracon	no	LOW
12079	2	sandy,knowe	no	HIGH
