Nether Carswell Three Limited	2	8.4
New Balance Athletic Shoes UK Ltd	2	2.0
New Energy Partnership	2	600.0
New Forest Energy Ltd	2	33.0
Next Distribution Limited	2	2.2
Next Energy Solar Fund Ltd	2	33.2
NextEnergy Capital	2	6.7
NextPower UK	2	72.0
Njord Energy	2	25.3
Njord Energy Ltd	2	26.7
North British Wind / Invenergy	2	108.0
North British Wind Power	2	74.0
North Lanarkshire Council	2	3.0
Northern Ireland Renewables	2	4.8
Northumbrian Water Limited	2	10.9
Novus Renewables Services Limited	2	117.0
Npower	2	1232.0
Nuon	2	45.9
Nuon UK	2	43.0
OST Energy	2	9.0
Ocean Winds	2	2000.0
Octopus Energy / Wind 2 Limited	2	100.0
Octopus Renewables Infrastructure Trust	2	115.0
OnPath Energy	2	80.0
Opdenergy UK Limited	2	77.9
Opdenergy UK Limted	2	91.9
Orsted (formerly Dong Energy)/ Macquarie Group	2	573.3
Orsted / Simply Blue Group	2	280.0
Orsted Onshore UK Limited	2	29.2
Orta East Hendred Solar Ltd	2	50.0
Ortus Energy	2	4.6
Otter Power	2	9.8
P3P Partners LLP	2	220.0
PROMAT UK/Etex Building Performance Limited	2	12.1
PV Sunpower Ltd	2	10.0
Pathfinder Clean Energy UK Limited	2	99.0
Pearmat Solar	2	9.1
Pennant Wind Energy Ventures Limited Walters Group	2	61.2
Pfalz Solar	2	9.7
Phinia Delphi UK Limited	2	3.4
Phoenix Medical Supplies	2	6.6
Positech Energy Limited	2	2.5
Power Capital	2	10.0
Power Zero Limited	2	2.8
Power for Wales Inc	2	2.7
Powergen	2	5.1
Powergen Renewables Developments Ltd	2	29.8
Premier Foods	2	4.7
Prowind	2	9.0
Public Power Solutions/ Swindon Borough Council	2	9.8
QC Ubertino Limited	2	64.9
Queequeg Renewables Limited	2	60.0
Quinbrook Infrastructure Partners	2	523.0
Quintas Energy UK Limited	2	46.0
R & E J Bowker	2	2.2
R H Bott & Son Ltd	2	8.8
RALOS New Energy	2	10.0
RB & T Barton Ltd	2	15.9
RE Projects Development	2	64.9
RE Projects Development Limited	2	119.8
REG Knockodhar Limited	2	120.0
REG Solarpower	2	5.8
REG Solarpower/Veolia	2	19.0
REG Windpower/ BlackRock	2	17.2
REPD Limited	2	199.8
RWE Renewables UK	2	79.9
RWE Renewables UK Limited / Masdar	2	3000.0
RWE Renewables Uk Limited	2	21.0
RWE UK	2	90.0
Raw Energy	2	3.4
Red House Solar Limited	2	100.0
Redpath Energy	2	3.0
Regener8 Power	2	70.9
Relay Slimbridge Limited	2	72.0
RenPlan Consulting	2	8.0
Renantis Falck Renewables Limited	2	54.9
Renewable Connection Developments Limited	2	45.0
Renewable Connections Developments Limited / European Energy UK Ltd	2	77.5
Renewable Connections Limited	2	48.8
Renewable Development Company (RDC)	2	93.5
Renewable Energy Systems (RES) / Innagreen Investments	2	46.5
Renewable Power Exchange	2	10.0
Renewable Source	2	6.7
Renewables Infrastructure Group	2	34.2
Resonance	2	8.6
Richborough Energy Park Limited	2	100.0
Ridge Clean Energy Limited / L&G NTR Clean Power	2	99.8
Ridgewind	2	32.9
Rochdale Metropolitan Borough Council	2	9.0
Rockspring Hanover Property Unit Trust	2	16.3
Root Power (South) Limited	2	119.0
Roxane UK Limited	2	6.0
Runnymede Borough Council	2	10.5
S & L Energy Limited	2	80.0
S F Jones Limited	2	2.2
SEP Solar	2	10.0
SR Wind Limited	2	8.4
SRL	2	21.0
SSE / Seagreen Wind Energy Ltd	2	1615.0
SSE Renewables Wind Farms UK Ltd	2	154.0
SSE/Equinor (formerly Statoil, formerly Forewind)	2	3600.0
STOR Power	2	12.0
Salcey Green Farm	2	10.0
Sawston Solar Farm	2	42.0
Scot Stability Limited	2	99.8
Scottish & Southern (SSE)	2	205.0
Scottish Hydroelectric Power Distribution (SHEPD)	2	3.0
Scottish Power	2	110.0
Scottish Southern Energy Renewables	2	4105.0
Scottish Water Horizons	2	2.8
ScottishPower Renewables (UK) Limited	2	98.0
Seegronan Windfarm	2	22.8
Shetland Aerogenerators	2	6.7
Shetland Aerogenerators Ltd	2	19.9
Shinness Wind Farm Limited	2	210.6
Simon Howie Butchers Limited	2	4.3
Sirius Solar Building	2	9.0
Sizing John Limited	2	114.0
Sofina Distribution Centre	2	2.2
Solar Associates	2	5.2
Solar Power Generation Ltd	2	14.9
Solar Power Inc UK Services/SPI China (HK)	2	8.5
Solar Securities	2	7.4
Solar South West	2	13.0
Solar Ventures	2	10.0
Solarcentury Limited / Statkraft Uk Limited	2	362.0
Sonne Solar Limited	2	4.2
Sonnedix	2	92.0
Sonnedix Bengrove Limited	2	30.0
South Wales Power / SWALEC	2	19.6
South Wales Power / SWALEC / National Windpower	2	15.6
South West Solar Parks (Brook Hall Farm SPV)	2	14.7
Sovereign Energy Partners LLP	2	11.0
Sovereign Partners	2	13.4
Speciality Breads Limited	2	4.7
Spittal Hill Windfarm	2	96.0
Spring Dev 08 Limited	2	32.0
Spring Dev 10 Limited	2	62.9
St Anthony 101 PV Park Ltd	2	14.5
St. Modwen Developments	2	15.0
Standard Life Assurance Limited	2	3.7
Statera Energy / Gresham House	2	99.9
Statkraft	2	109.7
Statkraft UK LTD	2	800.0
Statkraft Uk Limited	2	250.0
Statoil	2	31.0
Storas Uibhist	2	13.8
Suez Recycling and Recovery UK Limited	2	11.6
Sun Farming	2	10.0
Sun Glow Power	2	8.2
Suncredit UK (Sunventures 7)	2	9.8
Suncredit UK/ Vogt solar	2	9.0
Sunnica	2	508.8
Sunsave 10 (FAREHAM) / Vogt Solar	2	69.5
Sunventures (Suncredit UK)	2	8.0
TW Solar	2	13.3
Tag Energy	2	50.0
Tag Energy Development UK Limited	2	60.0
Tag Energy UK	2	119.8
Tealing Solar Parks	2	6.7
Tegni Cymru	2	18.0
Tesco Stores	2	2.0
The Farm Energy Company	2	29.0
The Greenspan Agency	2	17.3
The Old Rectory	2	100.0
The Wind Company	2	4.9
Thistle Wind Partners	2	2008.0
Thriplow Farms	2	28.0
Tiger Energy	2	42.0
Trafford Estate Solar Park Ltd	2	24.0
Trigen	2	15.6
Tyrone Wind Energy Ltd	2	18.1
UK Battery Storage Limited	2	96.0
UK Power Networks	2	55.9
UOH Energy Co Limited	2	19.4
University of Exeter	2	2.1
University of St Andrews	2	26.1
Uphouse Farms Limited	2	4.8
Valencia Energy Limited	2	16.8
Vanburgh Unit Trust	2	6.0
Vantage RE	2	84.7
Vattenfall Wind Power Limited	2	146.0
Ventus Renewables	2	3.7
Viridor	2	8.5
Vital Energi Utilities Limited	2	99.8
Voltalia	2	65.0
Vortex (formerly Sun Edison)	2	53.9
WKN Sallachy Limited	2	48.0
Walker & Son (Hauliers) Limited / Vox Energy Limited	2	132.0
Walters Group	2	15.0
Wardell Armstrong International Ltd	2	9.5
Warrington Borough Council / Statkraft	2	33.0
Watson Marlow Fluid Technology Solutions	2	2.4
Welford Solar Farm Limited	2	116.9
Wessex Solar Energy Limited	2	27.5
West Burton Energy	2	2900.0
West Solent Solar Cooperative	2	4.9
West Strathore Solar	2	10.0
West Sussex County Council	2	12.5
Whitehead Restoration Limited	2	20.0
Willowind Developments	2	34.4
Wind Estate	2	16.8
Wind Estate (UK) Limited	2	100.0
Wind Power North Two Limited	2	66.0
Wind Prospect & Ridgewind	2	51.6
Windel Energy / Canadian Solar	2	750.0
Windflow UK	2	2.0
Windpower Wales	2	72.5
Windprospect / Windcluster	2	9.6
Windworks (National Wind Power)	2	2.6
Woolpots Solar Farm Limited	2	99.8
Wykes Engineering Limited Goosey Lodge	2	20.9
XceCo	2	194.4
YnNi Newydd (New Energy Co-op)	2	30.0
Yorkshire Windpower	2	41.0
Zestec Renewable Energy	2	4.0
eEnergy	2	17.6
1 Stop Renewables/King Edward Community Services	1	1.5
2020 Renewables/ Forsa Energy	1	21.0
23 Energy	1	60.0
247 Power Limited	1	70.0
35 Degrees	1	6.8
3C Energy/Conergy	1	10.5
3R Energy (formerly Lantern Bidco)	1	9.0
3ti Energy Hubs Limited	1	1.1
4L Energy Limited	1	1.0
A & P Tyne Hebburn	1	2.0
A H Warren Trust	1	1.0
A H Warren Trust Limited	1	1.8
A Rosen Invest APS	1	20.3
A&J Scott	1	5.6
A7 Energy / Green Energy	1	6.0
A7 Energy, 42 Shepherd St, London	1	5.0
ABEI Energy	1	10.0
ABEI Energy Green II	1	25.3
ADV 003 Limited	1	150.0
AES Kilroot Power (AES KPL)	1	10.0
AG Renewables Ltd	1	17.5
AGR	1	4.5
AGR Group	1	3.0
AGR Power Limited	1	50.0
AGS Airports Limited	1	19.9
AMDC Energy	1	18.0
AMDC Energy / Balanced Grid Solutions	1	7.5
AMEC/ Border Winds	1	15.0
AMG Energy	1	100.0
AMP Clean Energy	1	5.0
AMP Energy Services LImited	1	6.0
AMPY Energy Services	1	49.0
ANGOLD ASSOCIATES	1	11.2
AR Toot Hill Limited	1	25.0
ARC NI 1 / Windy Fields	1	52.5
ARC NI 3 Ltd/Windyfields (Renewable Energy International)	1	42.0
ARL016	1	98.0
AUK PE12 Limited	1	48.0
AVIC-PCI	1	10.0
AW Group	1	4.1
AW1 Energy Storage Limited	1	120.0
AWE Renewables	1	1.5
Aardvark Environment Matters	1	9.3
Ab Energy	1	18.0
Abbey Power Solution Limited	1	50.0
Abbey Properties Cambs	1	6.3
Abbey Renewables (North Fen Solar Energy)	1	9.6
Aberdeen Standard Investment	1	1.2
Aberdeenshire Council / BP UK	1	8.0
Aberla Energy	1	2.2
Aberthaw Energy Limited	1	249.0
Aberystwyth University	1	2.5
Abham Storage / Statera Energy	1	49.9
Abic	1	12.0
Acorn Energy B7 Ltd	1	15.0
Actrees Solar Power/ Vogt Solar	1	5.0
Addison Energy	1	3.8
Advance Construction(Scotland) Limited	1	28.0
Advanced Grid Solutions Limited	1	30.0
Advanced Renewable Power Limited	1	1.0
Aeolian Holderness Ltd	1	10.2
Aeolian Stallingborough Ltd	1	6.0
Aesica Pharmaceuticals	1	6.0
Aesica Pharmaceuticals Limited	1	6.0
Affinity Water Limited	1	1.3
Aggregate Industries UK	1	3.6
Aggreko	1	8.8
Airtricity / Fluor Ltd	1	504.0
Airtricity Developments (UK)	1	30.0
Airtricity Developments (UK) Limited	1	22.0
Airtricity Scotland	1	30.0
Akron Wind Farm Limited	1	49.9
Alan Bartlett & Sons Ltd	1	1.2
Alan Twatt (Potatoes) Ltd	1	4.6
Alaska (The Holme Estate)	1	28.5
Alaska (formerly Purbeck Wind Farm LLP c/o Infinergy)	1	9.2
Albert Bartlett & Sons (Airdrie) Limited	1	1.0
Alboro Developments	1	1.1
Aldustria Limited	1	20.6
Alectron Investments	1	5.0
Alectron Investments Ltd	1	5.0
Alfred Energy Limited	1	100.0
Alight AB	1	2.4
Allen Newport Limited	1	1.3
Allianz	1	45.0
Allied Renewables	1	12.0
Allison Wold Power	1	1.3
Alpha Real Capital LLP	1	33.0
Aludra Bess Limited / Renewable Energy Systems RES ltd (Beaufort)	1	90.0
Amazon UK Services Limited	1	2.3
Amber Infrastructure Group	1	49.9
Ambition Community Energy	1	4.2
Amec Foster Wheeler	1	9.2
Amec Wind	1	14.3
Amegni Renewables	1	45.0
Ampeak Energy	1	300.0
Ampyr	1	13.5
Ampyr Distribution Energy	1	3.5
Ampyr Solar Europe UK Holdings Limited	1	32.6
Anesco (formerly owned by Energy Reservoirs)	1	20.0
Anesco (previously AEE Renewables)	1	5.0
Anesco Limited / Gresham House	1	18.9
Anesco/Parklands Solar	1	8.0
Anglesey Land Holdings Limited	1	349.0
Anglian Water Services	1	1.0
Anglo ES Berkswell Limited	1	49.9
Anglo ES Great Wyrley Limited	1	49.9
Anglo ES Water Orton Limited	1	49.9
Anglo Es Bean Lane Limited	1	104.0
Anglo Renewables (AR Kingsclere Limited)	1	23.0
Aniron Renewables	1	1.7
Antigua Solar	1	3.0
Antrim Wind Energy	1	20.0
Apamore Services	1	10.0
Apatura (GPC 1119 Ltd)	1	150.0
Apatura - GPC 680 Limited	1	55.0
Apatura GPC 700 Limited	1	700.0
Apatura – GPC 612 Limited	1	50.0
Apetito UK Limited	1	1.3
Aquatera	1	49.9
Aquila Capital	1	7.2
Arbikie Distillery	1	1.0
Ardagh Glass Limited	1	1.0
Arenko Cleantech / Stratcraft	1	49.9
Argyll Wind Farm Ltd	1	47.5
Arise AB / Lomond Energy	1	50.0
Ark Hill Wind Farm 2 Limited	1	9.2
Arlington Energy	1	20.0
Arlington Energy Limited Avery Energy	1	10.0
Arnish Electric Ltd / Farm Energy	1	3.9
Arnish Electric Ltd / Farm Energy Ltd	1	13.8
Arnold White Estates (AWE Renewables)	1	1.5
Arqiva Ltd	1	6.0
Arran Community Renewables	1	6.0
Ashcroft Electrical Services Limited	1	3.1
Ashland Solar Farm Ltd	1	5.0
Ashley Garage Limited	1	1.1
Associated British Ports & Siemens Plc	1	3.0
Assured Asset Solar 1 Limited	1	49.9
Aston Martin Lagonda	1	6.0
Athos Solar	1	5.0
Atlantic Energy	1	24.0
Atmos	1	49.0
Atmos Consulting Ltd	1	12.0
Aton Energy	1	40.0
Aton Energy Development (Northfleet) Limited	1	35.0
Atrato Onsite Energy	1	26.0
Auchmacoy Estate	1	2.4
Auquhirie Land Company Ltd	1	7.7
Aura Power / Infinis Energy Services	1	49.9
Aura Power / Pivot Power	1	49.9
Aura Power / South East Grid Storage Two	1	10.8
Aura Power BESS Limited	1	100.0
Aura Power Solar UK Limited	1	30.0
Avalon Community Energy	1	1.2
Aviva Central Services UK Limited	1	1.0
Awre Peninsula Farmers' Community Solar Scheme	1	49.9
Ayre Energy/Aquatera Ltd	1	1.8
B9 Wind Farm Developments	1	17.5
BAT-NR30 Limited	1	49.9
BBUKPF	1	1.2
BE Renewables (on behalf of Arna Wood)	1	6.2
BE Renewables/Barvills Solar Limited	1	5.0
BERTY 003	1	7.5
BHEARA Ltd	1	24.3
BHK (UK) Limited	1	1.3
BNRG & Lanlink Estates Limited	1	11.0
BNRG (BL Solar 1)	1	3.8
BNRG (BL Solar)	1	5.0
BNRG (sold to another developer)	1	10.0
BNRG Renewables Limited	1	30.0
BNRG Renewables UK	1	5.0
BOA Property / AEE Renewables UK	1	5.0
BOOM Developments Limited	1	4.9
BRL Solar UK Limited	1	21.0
BSI Wind (formerly TCI Renewables)	1	11.5
BT - Wind for Change	1	11.5
BW ESS Development UK Limited	1	200.0
Babcock Marine	1	5.6
Babergh District Council	1	2.8
Babworth Estate	1	1.0
Baillie Windfarm Ltd	1	52.5
Bakelite Synthetics Uk Limited	1	1.3
Bakkavor Group plc	1	1.4
Balance Power	1	6.0
Ballyarton Energy Limited	1	75.0
Ballylaw Windfarm Limited	1	6.9
Balmeanach Wind Farm Limited	1	45.0
Balnacraig Battery Storage Limited	1	50.0
Barber Farm Partnership	1	26.0
Barclays Bank / Innogy (previously BELECTRIC Solar)	1	1.6
Barclays Plc	1	2.5
Barfoots Of Botley Limited	1	2.0
Barlockhart Moor Wind Energy Limited	1	8.4
Barnham Broom Golf and Country Club	1	1.0
Barnwell Manor Wind Energy Ltd	1	10.0
Barrel Law Windfarm	1	24.5
Barrow Green Solar Park	1	15.0
Barrs Family Enterprises Limited	1	16.5
Barton Battery Storage	1	45.0
Barvills Solar Limited (BE Renewables)	1	11.6
Bassingfield REP Limited	1	4.2
Battens Farm Solar Park Ltd	1	11.0
Battery Box Limited	1	150.0
Bauer Group	1	2.5
BayWa	1	1000.0
BayWa R.e Operation Services Limited	1	3.5
BayWa r.e. UKLimited / Grüne Energien Projekt UG	1	30.0
BayWa/ SunGift	1	15.8
Baywa R.E. UK Limited	1	48.3
Baywind Co-op & Energy4All & Belltown Power	1	11.5
Be Renewables	1	23.2
BeBa Energy UK Limited	1	1.1
BeBa Energy UK Limited / University of Lancaster	1	16.5
Beacons Cross Solar (formerly Jemmys Carr Solar)	1	5.0
Bedford Borough Council	1	5.5
Belectric (Big 60 Million)	1	5.0
Belectric Solar Limited	1	5.0
Belectric UK	1	1.0
Belectric UK / Foresight	1	10.0
Belisama Energy	1	3.8
Bell Architects Ltd	1	2.3
Belong Construction Limited	1	1.0
Belvedere Energy Developments	1	2.9
Ben Aketil Wind Energy Ltd	1	4.6
Ben Sca Wind Farms Limited	1	8.4
Bentley Motor Cars Ltd	1	5.1
Bentley Motors	1	2.9
Bericap UK Limited	1	1.3
Bernard Matthews Green Energy	1	4.0
Bessy Bell Windfarm	1	9.0
Bettyhill 2 Wind Limited	1	48.0
Bidwells	1	13.8
Big Battery (Flatterton Farm) Limited	1	49.9
Big Battery (Holmquarry Road) Limited	1	60.4
Big Battery (Sheriff Faulds Farm 1) Limited	1	49.9
Billingham Valley Developments	1	5.0
Binn Eco Park	1	10.0
Biomass Energy Renewables Llp	1	9.9
Birmingham & Solihull Rugby Football Club	1	1.2
Birsay Energy Limited	1	1.8
Bisley Office Equipment Limited	1	1.8
Blaby Solar Farm	1	3.5
Black Torrington Solar Limited	1	7.6
BlackRock (formerly Muirhall Energy)	1	30.8
Blackdown Solar Power	1	5.0
Blackfinch Energy	1	4.7
Blackford Farms	1	7.0
Blackford Renewables Limited	1	500.0
Blackrock Real Assets	1	18.0
Blackstock Farms	1	5.0
Blaenau Plastics Ltd	1	1.0
Blantyre Muir Wind Energy Ltd	1	9.0
Blenheim Farm	1	1.0
Blue Energy (Auquhirie Extension) Limited	1	6.9
Blue Energy (formerly Ridgewind Ltd)	1	20.7
Bluefield Renewable Developments	1	20.0
Bluefield Renewable Developments Limited/Anglo Renewables	1	22.5
Bluefield Renewwable Developments Limited	1	49.9
Bluestone Resorts Limited	1	4.0
Blyth Harbor Wind Ltd	1	4.0
Boardlink Limited	1	1.1
Bolney Green Limited	1	49.9
Bolsterstone Innovative Energy	1	9.2
Bombardier Aerospace	1	3.8
Bond Holdings Ltd	1	8.5
Boom Power	1	400.0
Boots Company Plc	1	6.3
Border Wind	1	2.4
Border Wind / Scottish and Southern (SSE)	1	12.8
Border Wind Farms Ltd	1	2.7
Border Wind Farms Ltd /AMEC	1	1.8
Border Windfarm Limited / AMEC	1	3.0
Boreland Energy Limited	1	43.0
BorgWarner	1	1.6
Bosch Solar Energy	1	5.0
Botley Energy Reserve 2 Limited	1	15.0
Boultbee Brooks (Renewables Costock) Limited	1	15.0
Boultbee Brooks Real Estate Hereford Limited	1	80.0
Boultbee Brooks Renewable Energy	1	10.0
Boultbee Brooks Renewable Energy Limited	1	16.0
Bouygues Energies	1	5.0
Bowenhurst BESS Limited	1	100.0
Bowman Stores	1	1.0
Boyndie Wind Farm	1	2.3
Brackenbury Infant School	1	2.5
Brake Bros Limited	1	1.4
Bramford Green	1	49.9
Bramford Green Limited	1	49.9
Bramley BESS Limited	1	57.0
Bramley Solar Limited	1	49.9
Brampton Energy Storage Limited	1	26.0
Brampton Valley Way Trust	1	5.0
Branna Industrial & Technical Services Ltd	1	2.2
Braxbess Limited	1	650.0
Brett Martin Ltd	1	2.3
Brewster Brothers Limited	1	1.7
Brian Barker	1	9.0
Bright Spark Energy	1	2.4
Brilliant Harvest	1	6.8
Bristol City Council	1	1.8
Bristol City Council - Energy Management Unit	1	5.0
Bristol City Leap	1	2.0
Bristol Energy	1	6.0
Bristol Energy Co-Op	1	4.2
Bristol Port Authority	1	6.0
Bristol Port Company	1	9.0
British Aerospace Airbus Limited	1	1.3
British Aerospace Defence Limited	1	2.0
British Energy	1	120.0
British Energy Renewables Ltd	1	60.0
British Solar Renewables (Sunnydale Farm Energy Storage)	1	4.2
British Solar Renewables (formerly Solar Power Generation)	1	11.0
British Solar Renewables (formerly know as Solar Power Generation)	1	17.0
British Solar Renewables / NextEenrgy Solar Fund (NESF)	1	9.0
British Sugar Plc	1	1.5
Broadview Renewables	1	12.0
Brockaghboy Windfarm	1	10.0
Brockholes Farm	1	2.4
Brookfield Renewable	1	14.0
Brookfield Renewable UK Limited	1	34.2
Brookfields (Antrim Wind Energy)	1	22.0
Brooklands Altnagelvin No2 Limited	1	3.5
BroomBank Farm	1	2.0
Brownieleys Renewables/Muirden Energy	1	7.5
Bruxiehill Wind Energy	1	2.0
Brynteg Solar	1	16.2
Brynwell Farm Solar Limited	1	21.0
Buccleuch Estate/ 2020 Renewables	1	42.0
Buccleuch Group	1	200.0
Buckley Dairy	1	1.0
Build Studios	1	90.0
Bulrush Horticulture	1	3.0
Burenside Community Energy Limited	1	1.0
Burnhead Wind Farm Ltd	1	18.4
Burrington Estates (New Homes Thrive Hubs)	1	1.9
Burton Wold Wind Farm Extension Ltd	1	16.1
Bury Green Farm Solar (Caledon Partners)	1	5.0
By-Pass Farm Solar Limited	1	50.0
Bywaters	1	1.0
C A Strawson Ltd	1	3.2
CATAMOUNT CYMRU CYF (agent ENTEC UK Ltd) Force 9 Energy	1	30.2
CBK Galbraith	1	1.5
CBS Solar Assets UK Limited	1	49.9
CEMEX UK Properties	1	1.2
CESL UK Atomic Energy Authority	1	250.0
CF Estates (Yorkshire) Limited	1	2.5
CGNEE	1	37.6
CLP Envirogas	1	4.0
CRE8 Energy (UK)	1	4.3
CSI FS Home Farm Limited	1	1.9
CWM Environmental Limited (head offfice)	1	2.0
Caber Energy Limited	1	4.0
Cabot Park Solar Limited	1	3.8
Caddick Renewables Ltd	1	1.3
Caerau Solar IQ	1	5.0
Caerphilly County Borough Council	1	20.0
Caldecote Solar Park Ltd	1	30.0
Caledon Partners	1	12.0
Caledon Partners (Smarter Energy Solutions Ltd)	1	15.0
Camborne Energy / Noriker Power	1	7.5
Cambridge County Council	1	12.0
Cambridge Meridian Academies Trust	1	1.6
Cambridge Power	1	50.0
Cambridge Power Limited / Pivot Power	1	100.0
Cambridge Solar Power/ Vogt Solar	1	28.5
Cambridge University Director Of Estates	1	5.0
Cambridgeshire County Council / Bouygues ES	1	29.4
Canadian Solar & Novergy	1	50.0
Canadian Solar UK	1	50.0
Canadian Solar UK (Recurrent Energy ) / Windel Energy	1	350.0
Canadian solar	1	11.0
Canavan Associates	1	14.0
Cannington Enterprises Limited	1	2.0
Cannock Renewables	1	4.6
Capital Estate Tonedale	1	5.0
Capital Stage	1	5.0
Car Hill Power	1	1.0
Carbon Free Developments Ltd	1	40.0
Carbon3	1	2.1
Cardiff Council	1	8.9
Care Power Overseal	1	50.0
Carmarthenshire County Council	1	4.9
Carsebank Solar	1	5.0
Carsington Wind Energy Limited	1	8.0
Cassidy & Ashton Group	1	8.0
Castlemilk and Carmunnock Community Windpark Trust	1	2.5
Catalyst Capital LLP	1	99.0
Catamount Energy Ltd c/o Force 9	1	66.0
Catapult	1	7.0
Cell Energy Limited	1	35.0
Celtpower	1	284.0
Central Bedfordshire Council	1	177.0
Centrica Business Solutions	1	15.0
Centrica Business Solutions UK Ltd	1	3.5
Centrica Plc Head Office	1	50.0
Chalcroft Solar Park	1	6.3
Chalgrove Solar	1	21.3
Chamberlain	1	2.6
Chancerygate	1	11.0
Charlie Bighams Quarry Kitchen	1	2.2
Checkley Wood Energy	1	2.5
Chelveston Renewable Energy Limited	1	16.0
Chelveston Renewable Energy Ltd	1	10.0
Cherwell Valley Silos Limited	1	3.2
Chester Energy (Eastcott)	1	5.0
Chesterford Park (General Partner) Limited	1	2.8
Chiltern Cold Storage Group Limited	1	1.4
China Sunergy	1	5.0
Cierco	1	20.0
Citrus Durham	1	5.0
City of Edinburgh Council / Edinburgh Airport/ Ampyr Energy UK Development Limited	1	9.0
Clarke	1	3.9
Claymoss Properties Limited	1	8.0
Clean Earth (CE)	1	3.5
Clean Earth Energy / Imerys Minerals Limited	1	1.3
Clean Energy Capital (CEC) Limited	1	5.0
CleanEarth Energy Limited	1	31.5
Cleanearth Energy	1	7.6
ClearWinds	1	1.5
Cleator Battery Storage Limited	1	5.0
Cleator Solar Park	1	5.0
Climax Molybdenum UK Ltd	1	1.2
Cloffrickford Renewable Energy	1	1.0
Cloghinarney Wind Farm	1	13.8
Co-Operative	1	1.2
Co-op	1	14.0
Co-operative Energy	1	14.0
Co-operative Group	1	20.0
Coal Clough Wind Farm	1	16.0
Coastal Recycling UK (formerly Devon Waste Management)	1	2.0
Cobra Instalaciones y Servicios S.A / Flotation Energy	1	480.0
Cogeo Planning & Environmental Services Limited	1	5.0
Cold Move Limited	1	1.0
Coldharbour Solar Park Limited	1	50.0
Colham Energy Ltd	1	9.7
Colham Energy Ltd, plus Airtricty extrension	1	5.0
Colintraive and Glendarual Development Trust	1	1.6
Collier Quarrying Group	1	2.0
Colliers Building Consultancy Limited	1	1.7
Columbia Threadneedle	1	1.0
Columbia Threadneedle Investments Limited	1	2.2
Communities for Renewables	1	3.6
Communities for Renewables CIC	1	2.0
Computacenter UK	1	2.0
Comsol Energy	1	19.0
Comsol Energy Limited	1	5.0
Connaught Wind	1	1.6
Connected Energy Limited	1	4.3
Conrad (Calne)	1	5.0
Conrad (Tiddlywink) Limited	1	6.5
Conrad Energy (Develeopments) Limited	1	13.1
Conrad Energy (Developments) Ii Limited	1	40.0
Conrad Energy Developments II Limited	1	49.9
Conrad Energy Limited	1	15.0
Constantine Energy Storage ltd	1	57.0
Constantine Land Ltd	1	5.5
Constantine Wind Energy	1	1.0
Cookley Solar Park Ltd	1	15.9
Coolkeeragh BES Ltd	1	140.0
Cooper Energy Engineering	1	4.5
Coppice Farm	1	1.1
Copse Close Solar Farm Limited	1	49.9
Core Aries (Renewable Energy)	1	5.0
Core Pisces / Gower Power Co-op CIC	1	4.0
Coriolis Energy and Falck Renewables	1	22.0
Coriolis Energy/ ESB	1	104.0
Cornwall Council Property Services	1	5.0
Corolis Energy/ ESB	1	80.0
Corolis Energy/ ESB / Ripple Energy	1	18.8
Coronation Power / Persimmon Homes	1	35.0
Coronation Power Limited	1	12.0
Corriegarth 2 Windfarm Limited (BayWa r.e. UK Limited)	1	67.2
Corrimony Energy Ltd & Soirbheas	1	10.0
Corton Farm Solar Park Ltd	1	10.0
Corus	1	45.0
Costain Engineering & Construction	1	6.2
Coster Special Technology	1	1.3
Coubar Energy Limited (Windel)	1	21.0
Country Parks Limited	1	2.1
Coupar Two Limited	1	49.9
Couper Two Limited	1	49.9
Coventry City Council	1	30.0
Craig Wind Farm Co	1	10.0
Craigshaw Drive Ev Limited	1	20.0
Cranfield Univsersity	1	1.0
Cranswick Convenience Foods	1	2.2
Cranswick Country Foods Plc	1	1.8
Cricket St Thomas Estate	1	2.0
Crimp Power Ltd (West Coast Energy)	1	2.4
Crimp Wind farm	1	2.4
Croda Chemicals	1	3.0
Crofts Farm Renewables Ltd	1	1.0
Croome Airfield Solar	1	49.9
Cross House Farm	1	2.0
Crown Hill Wind Farm Limited	1	10.0
Cubico Sustainable Investments	1	48.0
Culham Renewables	1	7.0
Culham Renewables Limited	1	49.9
Cumbria Wind Farms (Wind Development UK)	1	5.9
Cummins Limited	1	1.7
Cynllun Trydan Gwynt	1	10.2
Cyrasol Ecotec	1	1.7
D & S Gethin	1	1.9
DC Smith Skelmonae Wind Farm Limited / Formartine Partnership / JKR Contractors Ltd	1	3.0
DIF	1	26.0
DIF Capital Partners	1	49.9
DIF Capital Partners / Green Investment Group	1	40.0
DM Cargill Ltd	1	1.0
DP Energy Ireland Ltd	1	20.7
DPD	1	1.0
DW consultancy	1	15.0
Dacorar Southern	1	4.4
Dalquhandy Wind Farm Limited	1	42.0
Damside Wind Farm Ltd	1	20.0
Darlington Borough Council / Aura Power Solar	1	49.9
Darnalls Hall Farm	1	6.0
Daveney	1	1.0
David Lloyd Leisure Limited	1	1.0
DeWind	1	2.0
Decerna Limited	1	6.1
Dechra Pharmaceuticals Manufacturing	1	1.6
Deepdale Farm Solar Ltd	1	8.0
Defence Estates Infrastructure Organisation	1	1.5
Defence Infrastructure Organisation	1	2.3
Defence Infrastructure Organisation / BSR	1	69.8
Delta Solar	1	5.0
